w_rad_s,f_hz,cable_len_equiv_m,bridge_A_unshaped_tf1.1,bridge_A_unshaped_tf1.6,bridge_A_unshaped_tf2.0,bridge_A_ZV_tf1.1,bridge_A_ZV_tf1.6,bridge_A_ZV_tf2.0,bridge_B_unshaped,bridge_B_ZV_0.91,bridge_B_ZVD_asrun_0.91,bridge_B_ZVD_textbook_0.91,bridge_B_EI5_0.91,tower_ZV_0.84,tower_ZVD_asrun,tower_ZVD_textbook,tower_2modeZV,shaperonly_ZV_0.91,shaperonly_ZVD_textbook_0.91,shaperonly_ZVD_asrun_0.91,shaperonly_ZV_0.84,shaperonly_2modeZV
2.090075,0.332646,2.2449,1.0,1.0,1.0,0.589357,0.589357,0.589357,1.0,0.580882,0.348566,0.337424,0.304295,0.638821,0.4087,0.392799,0.61356,0.580882,0.337424,0.278853,0.638821,0.61356
2.103003,0.334703,2.217385,1.0,1.0,1.0,0.584647,0.584647,0.584647,1.0,0.576084,0.341823,0.331873,0.298467,0.634634,0.401618,0.387413,0.609229,0.576084,0.331873,0.273459,0.634634,0.609229
2.11593,0.336761,2.190373,1.0,1.0,1.0,0.579918,0.579918,0.579918,1.0,0.571267,0.335157,0.326346,0.292663,0.630429,0.394576,0.382041,0.604883,0.571267,0.326346,0.268125,0.630429,0.604883
2.128857,0.338818,2.163852,1.0,1.0,1.0,0.575169,0.575169,0.575169,1.0,0.566429,0.32857,0.320842,0.286884,0.626205,0.387575,0.376684,0.600521,0.566429,0.320842,0.262856,0.626205,0.600521
2.141785,0.340876,2.13781,1.0,1.0,1.0,0.5704,0.5704,0.5704,1.0,0.561572,0.322065,0.315363,0.281131,0.621963,0.380618,0.371342,0.596145,0.561572,0.315363,0.257652,0.621963,0.596145
2.154712,0.342933,2.112234,1.0,1.0,1.0,0.565613,0.565613,0.565613,1.0,0.556695,0.315647,0.30991,0.275405,0.617702,0.373707,0.366016,0.591752,0.556695,0.30991,0.252518,0.617702,0.591752
2.16764,0.344991,2.087115,1.0,1.0,1.0,0.560806,0.560806,0.560806,1.0,0.551799,0.309319,0.304483,0.269707,0.613423,0.366844,0.360706,0.587345,0.551799,0.304483,0.247455,0.613423,0.587345
2.180567,0.347048,2.062442,1.0,1.0,1.0,0.55598,0.55598,0.55598,1.0,0.546884,0.303083,0.299083,0.264037,0.609126,0.36003,0.355414,0.582923,0.546884,0.299083,0.242467,0.609126,0.582923
2.193495,0.349106,2.038204,1.0,1.0,1.0,0.551135,0.551135,0.551135,1.0,0.541951,0.296945,0.29371,0.258396,0.604811,0.353268,0.35014,0.578487,0.541951,0.29371,0.237556,0.604811,0.578487
2.206422,0.351163,2.01439,1.0,1.0,1.0,0.546272,0.546272,0.546272,1.0,0.536998,0.290908,0.288367,0.252785,0.600478,0.34656,0.344885,0.574036,0.536998,0.288367,0.232726,0.600478,0.574036
2.219349,0.35322,1.990991,1.0,1.0,1.0,0.54139,0.54139,0.54139,1.0,0.532027,0.284976,0.283052,0.247205,0.596128,0.339909,0.339649,0.569571,0.532027,0.283052,0.227981,0.596128,0.569571
2.232277,0.355278,1.967998,1.0,1.0,1.0,0.536489,0.536489,0.536489,1.0,0.527037,0.279153,0.277768,0.241656,0.59176,0.333317,0.334433,0.565092,0.527037,0.277768,0.223322,0.59176,0.565092
2.245204,0.357335,1.9454,1.0,1.0,1.0,0.531571,0.531571,0.531571,1.0,0.522029,0.273443,0.272515,0.23614,0.587374,0.326787,0.329237,0.560599,0.522029,0.272515,0.218754,0.587374,0.560599
2.258132,0.359393,1.92319,1.0,1.0,1.0,0.526635,0.526635,0.526635,1.0,0.517003,0.267851,0.267292,0.230657,0.582971,0.320321,0.324063,0.556092,0.517003,0.267292,0.214281,0.582971,0.556092
2.271059,0.36145,1.901357,1.0,1.0,1.0,0.521681,0.521681,0.521681,1.0,0.51196,0.262382,0.262103,0.225208,0.578551,0.313921,0.31891,0.551572,0.51196,0.262103,0.209905,0.578551,0.551572
2.283987,0.363508,1.879895,1.0,1.0,1.0,0.516709,0.516709,0.516709,1.0,0.506898,0.257039,0.256946,0.219793,0.574114,0.307591,0.31378,0.547039,0.506898,0.256946,0.205632,0.574114,0.547039
2.296914,0.365565,1.858794,1.0,1.0,1.0,0.511719,0.511719,0.511719,1.0,0.501819,0.251829,0.251822,0.214413,0.56966,0.301334,0.308673,0.542492,0.501819,0.251822,0.201463,0.56966,0.542492
2.309842,0.367623,1.838046,1.0,1.0,1.0,0.506713,0.506713,0.506713,1.0,0.496723,0.246755,0.246733,0.20907,0.565189,0.295152,0.30359,0.537933,0.496723,0.246733,0.197404,0.565189,0.537933
2.322769,0.36968,1.817643,1.0,1.0,1.0,0.501689,0.501689,0.501689,1.0,0.491609,0.241823,0.241679,0.203763,0.560702,0.289049,0.298532,0.533361,0.491609,0.241679,0.193458,0.560702,0.533361
2.335696,0.371738,1.797579,1.0,1.0,1.0,0.496648,0.496648,0.496648,1.0,0.486478,0.237037,0.236661,0.198494,0.556198,0.283027,0.293498,0.528776,0.486478,0.236661,0.189629,0.556198,0.528776
2.348624,0.373795,1.777844,1.0,1.0,1.0,0.491591,0.491591,0.491591,1.0,0.481331,0.232403,0.231679,0.193263,0.551678,0.277091,0.288491,0.524179,0.481331,0.231679,0.185922,0.551678,0.524179
2.361551,0.375853,1.758433,1.0,1.0,1.0,0.486517,0.486517,0.486517,1.0,0.476167,0.227925,0.226735,0.188072,0.547141,0.271244,0.283509,0.51957,0.476167,0.226735,0.18234,0.547141,0.51957
2.374479,0.37791,1.739338,1.0,1.0,1.0,0.481426,0.481426,0.481426,1.0,0.470986,0.22361,0.221828,0.182919,0.542588,0.26549,0.278555,0.514949,0.470986,0.221828,0.178888,0.542588,0.514949
2.387406,0.379967,1.720553,1.0,1.0,1.0,0.476319,0.476319,0.476319,1.0,0.465789,0.219461,0.21696,0.177808,0.538019,0.259831,0.273628,0.510317,0.465789,0.21696,0.175569,0.538019,0.510317
2.400334,0.382025,1.70207,1.0,1.0,1.0,0.471196,0.471196,0.471196,1.0,0.460576,0.215484,0.212131,0.172737,0.533435,0.254273,0.26873,0.505672,0.460576,0.212131,0.172387,0.533435,0.505672
2.413261,0.384082,1.683884,1.0,1.0,1.0,0.466057,0.466057,0.466057,1.0,0.455348,0.211684,0.207341,0.167708,0.528834,0.24882,0.26386,0.501017,0.455348,0.207341,0.169347,0.528834,0.501017
2.426188,0.38614,1.665987,1.0,1.0,1.0,0.460902,0.460902,0.460902,1.0,0.450103,0.208065,0.202593,0.162722,0.524219,0.243475,0.25902,0.49635,0.450103,0.202593,0.166452,0.524219,0.49635
2.439116,0.388197,1.648374,1.0,1.0,1.0,0.455732,0.455732,0.455732,1.0,0.444843,0.204632,0.197885,0.157779,0.519587,0.238244,0.25421,0.491672,0.444843,0.197885,0.163706,0.519587,0.491672
2.452043,0.390255,1.631039,1.0,1.0,1.0,0.450546,0.450546,0.450546,1.0,0.439567,0.201389,0.193219,0.15288,0.51494,0.23313,0.249431,0.486984,0.439567,0.193219,0.161112,0.51494,0.486984
2.464971,0.392312,1.613976,1.0,1.0,1.0,0.445345,0.445345,0.445345,1.0,0.434276,0.19834,0.188596,0.148026,0.510278,0.228139,0.244683,0.482285,0.434276,0.188596,0.158672,0.510278,0.482285
2.477898,0.39437,1.59718,1.0,1.0,1.0,0.440129,0.440129,0.440129,1.0,0.42897,0.195488,0.184016,0.143216,0.505602,0.223275,0.239967,0.477576,0.42897,0.184016,0.156391,0.505602,0.477576
2.490826,0.396427,1.580644,1.0,1.0,1.0,0.434898,0.434898,0.434898,1.0,0.42365,0.192837,0.179479,0.138453,0.50091,0.218544,0.235284,0.472856,0.42365,0.179479,0.154269,0.50091,0.472856
2.503753,0.398485,1.564363,1.0,1.0,1.0,0.429652,0.429652,0.429652,1.0,0.418314,0.190387,0.174987,0.133736,0.496203,0.213951,0.230634,0.468127,0.418314,0.174987,0.15231,0.496203,0.468127
2.516681,0.400542,1.548333,1.0,1.0,1.0,0.424392,0.424392,0.424392,1.0,0.412964,0.188143,0.17054,0.129067,0.491482,0.2095,0.226017,0.463387,0.412964,0.17054,0.150514,0.491482,0.463387
2.529608,0.4026,1.532548,1.0,1.0,1.0,0.419117,0.419117,0.419117,1.0,0.4076,0.186104,0.166138,0.124445,0.486746,0.205198,0.221435,0.458639,0.4076,0.166138,0.148883,0.486746,0.458639
2.542535,0.404657,1.517004,1.0,1.0,1.0,0.413828,0.413828,0.413828,1.0,0.402222,0.184271,0.161783,0.119872,0.481996,0.20105,0.216889,0.45388,0.402222,0.161783,0.147417,0.481996,0.45388
2.555463,0.406715,1.501694,1.0,1.0,1.0,0.408526,0.408526,0.408526,1.0,0.39683,0.182645,0.157474,0.115348,0.477232,0.197061,0.212377,0.449113,0.39683,0.157474,0.146116,0.477232,0.449113
2.56839,0.408772,1.486615,1.0,1.0,1.0,0.403209,0.403209,0.403209,1.0,0.391424,0.181223,0.153213,0.110874,0.472453,0.193237,0.207902,0.444337,0.391424,0.153213,0.144979,0.472453,0.444337
2.581318,0.410829,1.471763,1.0,1.0,1.0,0.397879,0.397879,0.397879,1.0,0.386005,0.180005,0.149,0.10645,0.467661,0.189583,0.203464,0.439552,0.386005,0.149,0.144004,0.467661,0.439552
2.594245,0.412887,1.457131,1.0,1.0,1.0,0.392535,0.392535,0.392535,1.0,0.380572,0.178988,0.144835,0.102077,0.462855,0.186105,0.199063,0.434758,0.380572,0.144835,0.143191,0.462855,0.434758
2.607173,0.414944,1.442717,1.0,1.0,1.0,0.387178,0.387178,0.387178,1.0,0.375126,0.178169,0.14072,0.097756,0.458035,0.182807,0.194701,0.429956,0.375126,0.14072,0.142535,0.458035,0.429956
2.6201,0.417002,1.428515,1.0,1.0,1.0,0.381808,0.381808,0.381808,1.0,0.369667,0.177543,0.136654,0.093487,0.453202,0.179696,0.190377,0.425146,0.369667,0.136654,0.142035,0.453202,0.425146
2.633028,0.419059,1.414523,1.0,1.0,1.0,0.376425,0.376425,0.376425,1.0,0.364195,0.177106,0.132638,0.08927,0.448356,0.176774,0.186092,0.420327,0.364195,0.132638,0.141685,0.448356,0.420327
2.645955,0.421117,1.400734,1.0,1.0,1.0,0.371029,0.371029,0.371029,1.0,0.358711,0.176853,0.128674,0.085107,0.443496,0.174047,0.181847,0.415501,0.358711,0.128674,0.141482,0.443496,0.415501
2.658882,0.423174,1.387147,1.0,1.0,1.0,0.36562,0.36562,0.36562,1.0,0.353214,0.176777,0.12476,0.080998,0.438623,0.171519,0.177642,0.410668,0.353214,0.12476,0.141422,0.438623,0.410668
2.67181,0.425232,1.373756,1.0,1.0,1.0,0.3602,0.3602,0.3602,1.0,0.347706,0.176872,0.120899,0.076944,0.433737,0.169192,0.173479,0.405827,0.347706,0.120899,0.141497,0.433737,0.405827
2.684737,0.427289,1.360558,1.0,1.0,1.0,0.354767,0.354767,0.354767,1.0,0.342185,0.17713,0.11709,0.072945,0.428839,0.16707,0.169357,0.400979,0.342185,0.11709,0.141704,0.428839,0.400979
2.697665,0.429347,1.34755,1.0,1.0,1.0,0.349322,0.349322,0.349322,1.0,0.336652,0.177545,0.113334,0.069001,0.423927,0.165155,0.165277,0.396124,0.336652,0.113334,0.142036,0.423927,0.396124
2.710592,0.431404,1.334727,1.0,1.0,1.0,0.343865,0.343865,0.343865,1.0,0.331107,0.178108,0.109632,0.065114,0.419004,0.163447,0.161241,0.391262,0.331107,0.109632,0.142486,0.419004,0.391262
2.72352,0.433462,1.322086,1.0,1.0,1.0,0.338397,0.338397,0.338397,1.0,0.325551,0.178811,0.105984,0.061283,0.414067,0.161949,0.157247,0.386393,0.325551,0.105984,0.143048,0.414067,0.386393
2.736447,0.435519,1.309624,1.0,1.0,1.0,0.332917,0.332917,0.332917,1.0,0.319984,0.179645,0.10239,0.057509,0.409119,0.160659,0.153298,0.381519,0.319984,0.10239,0.143716,0.409119,0.381519
2.749374,0.437577,1.297337,1.0,1.0,1.0,0.327426,0.327426,0.327426,1.0,0.314406,0.180603,0.098851,0.053794,0.404159,0.159576,0.149393,0.376638,0.314406,0.098851,0.144483,0.404159,0.376638
2.762302,0.439634,1.285223,1.0,1.0,1.0,0.321924,0.321924,0.321924,1.0,0.308817,0.181676,0.095368,0.050136,0.399187,0.158698,0.145534,0.371751,0.308817,0.095368,0.145341,0.399187,0.371751
2.775229,0.441691,1.273277,1.0,1.0,1.0,0.31641,0.31641,0.31641,1.0,0.303217,0.182855,0.091941,0.046538,0.394203,0.158023,0.14172,0.366858,0.303217,0.091941,0.146284,0.394203,0.366858
2.788157,0.443749,1.261497,1.0,1.0,1.0,0.310887,0.310887,0.310887,1.0,0.297607,0.184131,0.08857,0.042998,0.389207,0.157547,0.137953,0.36196,0.297607,0.08857,0.147305,0.389207,0.36196
2.801084,0.445806,1.24988,1.0,1.0,1.0,0.305352,0.305352,0.305352,1.0,0.291986,0.185497,0.085256,0.039519,0.3842,0.157265,0.134233,0.357056,0.291986,0.085256,0.148398,0.3842,0.357056
2.814012,0.447864,1.238423,1.0,1.0,1.0,0.299808,0.299808,0.299808,1.0,0.286356,0.186944,0.082,0.0361,0.379181,0.157172,0.130561,0.352148,0.286356,0.082,0.149555,0.379181,0.352148
2.826939,0.449921,1.227122,1.0,1.0,1.0,0.294253,0.294253,0.294253,1.0,0.280715,0.188464,0.078801,0.032741,0.374152,0.157262,0.126937,0.347234,0.280715,0.078801,0.150771,0.374152,0.347234
2.839867,0.451979,1.215975,1.0,1.0,1.0,0.288688,0.288688,0.288688,1.0,0.275065,0.190049,0.075661,0.029444,0.369111,0.157528,0.123362,0.342315,0.275065,0.075661,0.152039,0.369111,0.342315
2.852794,0.454036,1.20498,1.0,1.0,1.0,0.283114,0.283114,0.283114,1.0,0.269405,0.191692,0.072579,0.026208,0.36406,0.157963,0.119837,0.337392,0.269405,0.072579,0.153354,0.36406,0.337392
2.865721,0.456094,1.194133,1.0,1.0,1.0,0.27753,0.27753,0.27753,1.0,0.263736,0.193385,0.069557,0.023034,0.358997,0.158559,0.116362,0.332465,0.263736,0.069557,0.154708,0.358997,0.332465
2.878649,0.458151,1.183432,1.0,1.0,1.0,0.271936,0.271936,0.271936,1.0,0.258058,0.195122,0.066594,0.019923,0.353924,0.159308,0.112938,0.327534,0.258058,0.066594,0.156098,0.353924,0.327534
2.891576,0.460209,1.172874,1.0,1.0,1.0,0.266333,0.266333,0.266333,1.0,0.25237,0.196895,0.063691,0.016875,0.348841,0.160202,0.109566,0.322598,0.25237,0.063691,0.157516,0.348841,0.322598
2.904504,0.462266,1.162457,1.0,1.0,1.0,0.260722,0.260722,0.260722,1.0,0.246674,0.198698,0.060848,0.013891,0.343748,0.161231,0.106247,0.317659,0.246674,0.060848,0.158958,0.343748,0.317659
2.917431,0.464324,1.152178,1.0,1.0,1.0,0.255101,0.255101,0.255101,1.0,0.24097,0.200525,0.058067,0.01097,0.338644,0.162389,0.10298,0.312716,0.24097,0.058067,0.16042,0.338644,0.312716
2.930359,0.466381,1.142034,1.0,1.0,1.0,0.249472,0.249472,0.249472,1.0,0.235257,0.202369,0.055346,0.008113,0.33353,0.163664,0.099768,0.30777,0.235257,0.055346,0.161896,0.33353,0.30777
2.943286,0.468439,1.132024,1.0,1.0,1.0,0.243834,0.243834,0.243834,1.0,0.229536,0.204226,0.052687,0.005321,0.328407,0.16505,0.09661,0.302821,0.229536,0.052687,0.163381,0.328407,0.302821
2.956214,0.470496,1.122145,1.0,1.0,1.0,0.238189,0.238189,0.238189,1.0,0.223807,0.20609,0.05009,0.002594,0.323273,0.166536,0.093507,0.297869,0.223807,0.05009,0.164872,0.323273,0.297869
2.969141,0.472553,1.112395,1.0,1.0,1.0,0.232535,0.232535,0.232535,1.0,0.218071,0.207956,0.047555,6.7e-05,0.318131,0.168115,0.090461,0.292914,0.218071,0.047555,0.166364,0.318131,0.292914
2.982068,0.474611,1.102771,1.0,1.0,1.0,0.226873,0.226873,0.226873,1.0,0.212327,0.209818,0.045083,0.002663,0.312979,0.169778,0.087471,0.287957,0.212327,0.045083,0.167854,0.312979,0.287957
2.994996,0.476668,1.093272,1.0,1.0,1.0,0.221203,0.221203,0.221203,1.0,0.206575,0.211673,0.042673,0.005193,0.307817,0.171517,0.08454,0.282997,0.206575,0.042673,0.169338,0.307817,0.282997
3.007923,0.478726,1.083895,1.0,1.0,1.0,0.215526,0.215526,0.215526,1.0,0.200816,0.213516,0.040327,0.007656,0.302647,0.173325,0.081667,0.278036,0.200816,0.040327,0.170813,0.302647,0.278036
3.020851,0.480783,1.074638,1.0,1.0,1.0,0.209842,0.209842,0.209842,1.0,0.195051,0.215343,0.038045,0.010053,0.297468,0.175193,0.078854,0.273072,0.195051,0.038045,0.172274,0.297468,0.273072
3.033778,0.482841,1.065499,1.0,1.0,1.0,0.204151,0.204151,0.204151,1.0,0.189278,0.217149,0.035826,0.012382,0.292279,0.177114,0.076102,0.268107,0.189278,0.035826,0.17372,0.292279,0.268107
3.046706,0.484898,1.056476,1.0,1.0,1.0,0.198453,0.198453,0.198453,1.0,0.1835,0.218933,0.033672,0.014644,0.287083,0.179082,0.073411,0.26314,0.1835,0.033672,0.175146,0.287083,0.26314
3.059633,0.486956,1.047567,1.0,1.0,1.0,0.192748,0.192748,0.192748,1.0,0.177714,0.220689,0.031582,0.016839,0.281878,0.181089,0.070784,0.258172,0.177714,0.031582,0.176551,0.281878,0.258172
3.07256,0.489013,1.038771,1.0,1.0,1.0,0.187036,0.187036,0.187036,1.0,0.171923,0.222415,0.029557,0.018965,0.276664,0.183129,0.06822,0.253203,0.171923,0.029557,0.177932,0.276664,0.253203
3.085488,0.491071,1.030085,1.0,1.0,1.0,0.181318,0.181318,0.181318,1.0,0.166126,0.224108,0.027598,0.021022,0.271442,0.185197,0.065721,0.248232,0.166126,0.027598,0.179286,0.271442,0.248232
3.098415,0.493128,1.021507,1.0,1.0,1.0,0.175594,0.175594,0.175594,1.0,0.160322,0.225765,0.025703,0.023012,0.266213,0.187286,0.063288,0.243262,0.160322,0.025703,0.180612,0.266213,0.243262
3.111343,0.495186,1.013036,1.0,1.0,1.0,0.169864,0.169864,0.169864,1.0,0.154514,0.227382,0.023875,0.024932,0.260975,0.189392,0.060923,0.23829,0.154514,0.023875,0.181906,0.260975,0.23829
3.12427,0.497243,1.00467,1.0,1.0,1.0,0.164129,0.164129,0.164129,1.0,0.1487,0.228959,0.022112,0.026783,0.25573,0.191508,0.058627,0.233319,0.1487,0.022112,0.183167,0.25573,0.233319
3.137198,0.499301,0.996407,1.0,1.0,1.0,0.158388,0.158388,0.158388,1.0,0.142881,0.230491,0.020415,0.028564,0.250477,0.19363,0.056401,0.228347,0.142881,0.020415,0.184393,0.250477,0.228347
3.150125,0.501358,0.988246,1.0,1.0,1.0,0.152641,0.152641,0.152641,1.0,0.137057,0.231977,0.018785,0.030276,0.245217,0.195754,0.054246,0.223375,0.137057,0.018785,0.185582,0.245217,0.223375
3.163053,0.503415,0.980185,1.0,1.0,1.0,0.146889,0.146889,0.146889,1.0,0.131228,0.233415,0.017221,0.031918,0.23995,0.197875,0.052165,0.218404,0.131228,0.017221,0.186732,0.23995,0.218404
3.17598,0.505473,0.972221,1.0,1.0,1.0,0.141133,0.141133,0.141133,1.0,0.125394,0.234803,0.015724,0.03349,0.234676,0.199989,0.050158,0.213433,0.125394,0.015724,0.187843,0.234676,0.213433
3.188907,0.50753,0.964355,1.0,1.0,1.0,0.135371,0.135371,0.135371,1.0,0.119557,0.236139,0.014294,0.034991,0.229394,0.202092,0.048228,0.208463,0.119557,0.014294,0.188911,0.229394,0.208463
3.201835,0.509588,0.956583,1.0,1.0,1.0,0.129605,0.129605,0.129605,1.0,0.113715,0.237421,0.012931,0.036422,0.224106,0.204181,0.046376,0.203494,0.113715,0.012931,0.189937,0.224106,0.203494
3.214762,0.511645,0.948905,1.0,1.0,1.0,0.123835,0.123835,0.123835,1.0,0.107869,0.238648,0.011636,0.037782,0.218811,0.206252,0.044603,0.198526,0.107869,0.011636,0.190918,0.218811,0.198526
3.22769,0.513703,0.94132,1.0,1.0,1.0,0.11806,0.11806,0.11806,1.0,0.10202,0.239818,0.010408,0.039072,0.21351,0.208302,0.042912,0.19356,0.10202,0.010408,0.191854,0.21351,0.19356
3.240617,0.51576,0.933824,1.0,1.0,1.0,0.112281,0.112281,0.112281,1.0,0.096167,0.24093,0.009248,0.04029,0.208203,0.210328,0.041303,0.188594,0.096167,0.009248,0.192744,0.208203,0.188594
3.253545,0.517818,0.926418,1.0,1.0,1.0,0.106499,0.106499,0.106499,1.0,0.09031,0.241982,0.008156,0.041436,0.202889,0.212327,0.039779,0.183631,0.09031,0.008156,0.193585,0.202889,0.183631
3.266472,0.519875,0.9191,1.0,1.0,1.0,0.100713,0.100713,0.100713,1.0,0.084451,0.242973,0.007132,0.042511,0.19757,0.214297,0.038341,0.178669,0.084451,0.007132,0.194378,0.19757,0.178669
3.279399,0.521933,0.911868,1.0,1.0,1.0,0.094923,0.094923,0.094923,1.0,0.078588,0.243902,0.006176,0.043515,0.192244,0.216235,0.03699,0.17371,0.078588,0.006176,0.195122,0.192244,0.17371
3.292327,0.52399,0.904721,1.0,1.0,1.0,0.089131,0.089131,0.089131,1.0,0.072723,0.244768,0.005289,0.044447,0.186913,0.218139,0.035727,0.168753,0.072723,0.005289,0.195815,0.186913,0.168753
3.305254,0.526048,0.897658,1.0,1.0,1.0,0.083335,0.083335,0.083335,1.0,0.066856,0.245571,0.00447,0.045307,0.181577,0.220006,0.034553,0.163798,0.066856,0.00447,0.196457,0.181577,0.163798
3.318182,0.528105,0.890677,1.0,1.0,1.0,0.077537,0.077537,0.077537,1.0,0.060986,0.246309,0.003719,0.046095,0.176235,0.221835,0.033468,0.158846,0.060986,0.003719,0.197047,0.176235,0.158846
3.331109,0.530163,0.883777,1.0,1.0,1.0,0.071735,0.071735,0.071735,1.0,0.055114,0.246981,0.003038,0.046811,0.170888,0.223624,0.032473,0.153898,0.055114,0.003038,0.197585,0.170888,0.153898
3.344037,0.53222,0.876958,1.0,1.0,1.0,0.065932,0.065932,0.065932,1.0,0.04924,0.247587,0.002425,0.047454,0.165535,0.225371,0.031567,0.148952,0.04924,0.002425,0.19807,0.165535,0.148952
3.356964,0.534277,0.870216,1.0,1.0,1.0,0.060126,0.060126,0.060126,1.0,0.043364,0.248127,0.00188,0.048026,0.160178,0.227073,0.030748,0.144009,0.043364,0.00188,0.198501,0.160178,0.144009
3.369892,0.536335,0.863553,1.0,1.0,1.0,0.054318,0.054318,0.054318,1.0,0.037487,0.248599,0.001405,0.048524,0.154817,0.228731,0.030016,0.13907,0.037487,0.001405,0.198879,0.154817,0.13907
3.382819,0.538392,0.856965,1.0,1.0,1.0,0.048509,0.048509,0.048509,1.0,0.031608,0.249003,0.000999,0.048951,0.14945,0.230342,0.029369,0.134135,0.031608,0.000999,0.199202,0.14945,0.134135
3.395746,0.54045,0.850453,1.0,1.0,1.0,0.042697,0.042697,0.042697,1.0,0.025729,0.249339,0.000662,0.049305,0.14408,0.231904,0.028802,0.129203,0.025729,0.000662,0.199471,0.14408,0.129203
3.408674,0.542507,0.844014,1.0,1.0,1.0,0.036885,0.036885,0.036885,1.0,0.019848,0.249606,0.000394,0.049586,0.138705,0.233418,0.028314,0.124276,0.019848,0.000394,0.199685,0.138705,0.124276
3.421601,0.544565,0.837649,1.0,1.0,1.0,0.031071,0.031071,0.031071,1.0,0.013967,0.249805,0.000195,0.049795,0.133326,0.234881,0.027899,0.119353,0.013967,0.000195,0.199844,0.133326,0.119353
3.434529,0.546622,0.831355,1.0,1.0,1.0,0.025256,0.025256,0.025256,1.0,0.008086,0.249935,6.5e-05,0.049931,0.127943,0.236292,0.027554,0.114435,0.008086,6.5e-05,0.199948,0.127943,0.114435
3.447456,0.54868,0.825131,1.0,1.0,1.0,0.01944,0.01944,0.01944,1.0,0.002204,0.249995,5e-06,0.049995,0.122556,0.23765,0.027274,0.109521,0.002204,5e-06,0.199996,0.122556,0.109521
3.460384,0.550737,0.818978,1.0,1.0,1.0,0.013623,0.013623,0.013623,1.0,0.003678,0.249986,1.4e-05,0.049986,0.117165,0.238956,0.027052,0.104612,0.003678,1.4e-05,0.199989,0.117165,0.104612
3.473311,0.552795,0.812893,1.0,1.0,1.0,0.007806,0.007806,0.007806,1.0,0.00956,0.249909,9.1e-05,0.049904,0.111772,0.240206,0.026884,0.099708,0.00956,9.1e-05,0.199927,0.111772,0.099708
3.486239,0.554852,0.806875,1.0,1.0,1.0,0.001989,0.001989,0.001989,1.0,0.015442,0.249762,0.000238,0.04975,0.106375,0.241402,0.026765,0.094809,0.015442,0.000238,0.199809,0.106375,0.094809
3.499166,0.55691,0.800925,1.0,1.0,1.0,0.003828,0.003828,0.003828,1.0,0.021323,0.249546,0.000455,0.049523,0.100974,0.242542,0.026688,0.089916,0.021323,0.000455,0.199637,0.100974,0.089916
3.512093,0.558967,0.795039,1.0,1.0,1.0,0.009646,0.009646,0.009646,1.0,0.027203,0.249261,0.00074,0.049223,0.095571,0.243625,0.026648,0.085028,0.027203,0.00074,0.199409,0.095571,0.085028
3.525021,0.561024,0.789219,1.0,1.0,1.0,0.015462,0.015462,0.015462,1.0,0.033082,0.248908,0.001094,0.048851,0.090165,0.244652,0.02664,0.080147,0.033082,0.001094,0.199126,0.090165,0.080147
3.537948,0.563082,0.783462,1.0,1.0,1.0,0.021279,0.021279,0.021279,1.0,0.03896,0.248487,0.001518,0.048406,0.084756,0.245621,0.026659,0.075271,0.03896,0.001518,0.198789,0.084756,0.075271
3.550876,0.565139,0.777767,1.0,1.0,1.0,0.027094,0.027094,0.027094,1.0,0.044837,0.247998,0.00201,0.047889,0.079345,0.246532,0.0267,0.070402,0.044837,0.00201,0.198398,0.079345,0.070402
3.563803,0.567197,0.772135,1.0,1.0,1.0,0.032909,0.032909,0.032909,1.0,0.050712,0.247442,0.002572,0.0473,0.073931,0.247385,0.026759,0.065539,0.050712,0.002572,0.197953,0.073931,0.065539
3.576731,0.569254,0.766564,1.0,1.0,1.0,0.038723,0.038723,0.038723,1.0,0.056586,0.246819,0.003202,0.046638,0.068516,0.248179,0.026832,0.060682,0.056586,0.003202,0.197455,0.068516,0.060682
3.589658,0.571312,0.761052,1.0,1.0,1.0,0.044535,0.044535,0.044535,1.0,0.062457,0.24613,0.003901,0.045904,0.063098,0.248914,0.026916,0.055833,0.062457,0.003901,0.196904,0.063098,0.055833
3.602585,0.573369,0.7556,1.0,1.0,1.0,0.050346,0.050346,0.050346,1.0,0.068327,0.245376,0.004669,0.045098,0.057678,0.24959,0.027007,0.05099,0.068327,0.004669,0.196301,0.057678,0.05099
3.615513,0.575427,0.750207,1.0,1.0,1.0,0.056155,0.056155,0.056155,1.0,0.074194,0.244557,0.005505,0.04422,0.052257,0.250207,0.027103,0.046155,0.074194,0.005505,0.195646,0.052257,0.046155
